player_id,fifa_version,short_name,long_name,player_positions,age,dob,height_cm,weight_kg,league_name,club_name,club_position,nationality_name,preferred_foot,overall,potential,birth_month,birth_quarter,birth_year,football_year_type,football_year_month,football_year_quarter,primary_position,position_group,is_tier_1,league_tier,rating_tier,is_starter,rating_decile
108658,15,M. Streller,Marco Streller,ST,33,1981-06-18,196,83,Super League,Basel,ST,Switzerland,Left,70,70,6,2,1981,jan,6,2,ST,Forwards,False,Other,Top 20%,True,9
10884,15,M. Flynn,Michael John Flynn,CM,33,1980-10-17,177,81,League Two,Newport County,RCM,Wales,Right,61,61,10,4,1980,sept,2,1,CM,Midfielders,False,Other,Middle,True,5
10899,15,C. Porter,Christopher John Porter,ST,30,1983-12-12,185,83,League One,Sheffield United,SUB,England,Right,57,57,12,4,1983,sept,4,2,ST,Forwards,False,Other,Middle,False,3
109321,15,C. Weber,Christian Weber,"LB, CDM",30,1983-09-15,176,76,2. Bundesliga,Fortuna Düsseldorf,SUB,Germany,Right,65,65,9,3,1983,jan,9,3,LB,Defenders,False,Other,Middle,False,7
109416,15,A. Kerzhakov,Alexander Kerzhakov,ST,31,1982-11-27,176,76,Premier League,Zenit St. Petersburg,SUB,Russia,Right,76,76,11,4,1982,jan,11,4,ST,Forwards,True,Tier 1,Top 20%,False,10
109493,20,B. Castro,Bram Castro,GK,36,1982-09-30,191,88,Jupiler Pro League,Mechelen,SUB,Belgium,Right,68,68,9,3,1982,jan,9,3,GK,GK,False,Other,Top 20%,False,8
10959,15,P. Aimar,Pablo César Aimar Giordano,CAM,34,1979-11-03,170,62,Liga Profesional,River Plate,SUB,Argentina,Right,76,76,11,4,1979,jan,11,4,CAM,Midfielders,False,Other,Top 20%,False,10
109693,16,Yakubu,Yakubu Aiyegbeni,ST,32,1982-11-22,183,83,Super Lig,Yukatel Kayserispor,SUB,Nigeria,Right,70,70,11,4,1982,jan,11,4,ST,Forwards,False,Other,Top 20%,False,9
109852,16,G. McAuley,Gareth McAuley,CB,35,1979-12-05,195,90,Premier League,West Bromwich Albion,RCB,Northern Ireland,Right,75,75,12,4,1979,jan,12,4,CB,Defenders,True,Tier 1,Top 20%,True,10
1099,15,M. Di Vaio,Marco Di Vaio,ST,37,1976-07-15,180,78,Major League Soccer,Club de Foot Montréal,ST,Italy,Right,74,74,7,3,1976,jan,7,3,ST,Forwards,False,Other,Top 20%,True,10
109910,15,M. Wilson,Mark Wilson,RB,30,1984-06-05,173,67,Premiership,Dundee United,SUB,Scotland,Right,60,60,6,2,1984,jan,6,2,RB,Defenders,False,Other,Middle,False,4
109969,16,Juan Pablo,Juan Pablo Colinas Ferreras,GK,36,1978-09-02,187,83,La Liga 2,Numancia,GK,Spain,Right,66,66,9,3,1978,jan,9,3,GK,GK,False,Other,Middle,True,7
11,15,R. Rocchi,Romain Rocchi,"CM, CDM",32,1981-10-02,183,75,Ligue 1,Metz,RES,France,Right,63,63,10,4,1981,jan,10,4,CM,Midfielders,True,Tier 1,Middle,False,6
110019,17,Dorado,José Antonio Dorado Ramírez,"CB, LB",33,1982-07-10,180,70,La Liga 2,Rayo Vallecano,SUB,Spain,Left,70,70,7,3,1982,jan,7,3,CB,Defenders,False,Other,Top 20%,False,9
110020,15,Pelegrín,Sergio Pelegrín López,CB,35,1979-04-18,185,77,La Liga,Elche CF,SUB,Spain,Left,73,73,4,2,1979,jan,4,2,CB,Defenders,True,Tier 1,Top 20%,False,10
110023,16,Generelo,David Generelo Miranda,"CM, CDM",32,1982-08-11,183,82,La Liga 2,Real Oviedo,RES,Spain,Right,66,66,8,3,1982,jan,8,3,CM,Midfielders,False,Other,Middle,False,7
110026,15,Cani,Rubén Gracia Calmache,"LM, RM, CAM, LW",32,1981-08-03,180,75,La Liga,Villarreal,SUB,Spain,Right,74,74,8,3,1981,jan,8,3,LM,Midfielders,True,Tier 1,Top 20%,False,10
110117,15,Borja Oubiña,Borja Oubiña Meléndez,"CM, CDM",32,1982-05-17,179,75,La Liga,Celta de Vigo,RES,Spain,Right,75,75,5,2,1982,jan,5,2,CM,Midfielders,True,Tier 1,Top 20%,False,10
110146,15,Dani Mallo,Daniel Mallo Castro,GK,35,1979-01-25,186,83,La Liga 2,Lugo,SUB,Spain,Right,66,66,1,1,1979,jan,1,1,GK,GK,False,Other,Middle,False,7
110283,17,Duda,Sérgio Paulo Barbosa Valente,"CAM, RM",36,1980-06-27,175,71,La Liga,Málaga,SUB,Portugal,Left,72,72,6,2,1980,jan,6,2,CAM,Midfielders,True,Tier 1,Top 20%,False,10
110301,15,Juanma,Juan Manuel Gómez Sánchez,"RM, CAM, LM",33,1981-05-29,176,72,La Liga 2,Deportivo Alavés,SUB,Spain,Right,66,66,5,2,1981,jan,5,2,RM,Midfielders,False,Other,Middle,False,7
110341,16,Lopo,Alberto Lopo García,CB,35,1980-05-05,186,81,La Liga,Deportivo de La Coruña,RCB,Spain,Right,73,73,5,2,1980,jan,5,2,CB,Defenders,True,Tier 1,Top 20%,True,10
110363,17,Carlos García,Carlos García Badías,CB,32,1984-04-29,184,82,Super Lig,Aytemiz Alanyaspor,LCB,Spain,Right,71,71,4,2,1984,jan,4,2,CB,Defenders,False,Other,Top 20%,True,9
110368,17,Edu Albacar,José Eduardo Albácar Gallego,"LB, LWB",36,1979-11-16,177,71,La Liga 2,Elche,LB,Spain,Left,68,68,11,4,1979,jan,11,4,LB,Defenders,False,Other,Top 20%,True,8
110376,16,Jonatan Soriano,Jonathan Soriano Casas,ST,29,1985-09-24,178,70,Bundesliga,Salzburg,ST,Spain,Right,75,75,9,3,1985,jan,9,3,ST,Forwards,True,Tier 1,Top 20%,True,10
110377,15,Corominas,Ferrán Corominas Telechea,"CAM, LM, RM, ST",31,1983-01-05,175,70,La Liga,Elche,SUB,Spain,Right,72,72,1,1,1983,jan,1,1,CAM,Midfielders,True,Tier 1,Top 20%,False,10
110381,20,M. Rodríguez,Maximiliano Rubén Rodríguez,"LW, LM, ST",38,1981-01-02,173,74,Liga Profesional,Newell's Old Boys,LM,Argentina,Right,74,74,1,1,1981,jan,1,1,LW,Forwards,False,Other,Top 20%,True,10
110606,17,A. Mannus,Alan Mannus,GK,34,1982-05-19,181,92,Premiership,St. Johnstone,SUB,Northern Ireland,Right,67,67,5,2,1982,jan,5,2,GK,GK,False,Other,Middle,False,8
110638,20,Cifuentes,Alberto Cifuentes Martínez,GK,40,1979-05-29,189,80,La Liga 2,Cádiz CF,GK,Spain,Right,73,73,5,2,1979,jan,5,2,GK,GK,False,Other,Top 20%,True,10
110652,15,Albert Riera,Albert Riera Ortega,"LM, LB, CAM",32,1982-04-15,188,83,La Liga 2,Mallorca,SUB,Spain,Left,73,73,4,2,1982,jan,4,2,LM,Midfielders,False,Other,Top 20%,False,10
110657,17,Dani Güiza,Daniel González Güiza,ST,35,1980-08-17,180,80,La Liga 2,Cádiz,RS,Spain,Right,69,69,8,3,1980,jan,8,3,ST,Forwards,False,Other,Top 20%,True,9
110677,19,Moyá,Miguel Ángel Moyá Rumbo,GK,34,1984-04-02,188,83,La Liga,Real Sociedad,GK,Spain,Right,80,80,4,2,1984,jan,4,2,GK,GK,True,Tier 1,Top 20%,True,10
110680,16,Xisco Campos,Francisco Javier Campos Coll,RB,33,1982-03-10,180,74,La Liga 2,Gimnàstic Tarragona,SUB,Spain,Right,67,67,3,1,1982,jan,3,1,RB,Defenders,False,Other,Middle,False,8
110774,15,Rubén,Rubén González Rocha,CB,32,1982-01-29,187,83,La Liga 2,Real Zaragoza,RCB,Spain,Right,69,69,1,1,1982,jan,1,1,CB,Defenders,False,Other,Top 20%,True,9
110787,17,Borja Fernández,Borja Fernández Fernández,"CDM, CM",35,1981-01-14,185,73,La Liga 2,Almería,RDM,Spain,Right,70,70,1,1,1981,jan,1,1,CDM,Midfielders,False,Other,Top 20%,True,9
110811,20,Mario Álvarez,Pedro Mario Álvarez Abrante,CB,37,1982-02-02,175,72,Liga MX,Atlético San Luis,SUB,Spain,Left,74,74,2,1,1982,jan,2,1,CB,Defenders,False,Other,Top 20%,False,10
110842,15,Óscar,Óscar Javier González Marcos,CAM,31,1982-11-12,180,71,La Liga 2,Real Valladolid,CAM,Spain,Right,75,75,11,4,1982,jan,11,4,CAM,Midfielders,False,Other,Top 20%,True,10
110843,16,Rubén Sanz,Rubén Sanz Alonso,"CDM, CM",35,1980-04-30,183,81,La Liga 2,AD Alcorcón,SUB,Spain,Left,65,65,4,2,1980,jan,4,2,CDM,Midfielders,False,Other,Middle,False,7
110854,15,Aganzo,David Aganzo Méndez,ST,33,1981-01-10,177,64,La Liga 2,CD Lugo,SUB,Spain,Left,67,67,1,1,1981,jan,1,1,ST,Forwards,False,Other,Middle,False,8
110856,16,Luis García,Luis Javier García Sanz,"CAM, RW",37,1978-06-24,177,74,A-League,Central Coast Mariners,SUB,Spain,Left,72,72,6,2,1978,jan,6,2,CAM,Midfielders,False,Other,Top 20%,False,10
110880,15,S. Ramsden,Simon Ramsden,"RB, CB",32,1981-12-17,183,79,Premiership,Motherwell,RES,England,Right,59,59,12,4,1981,sept,4,2,RB,Defenders,False,Other,Middle,False,4
110974,15,Riesgo,Asier Riesgo Unamuno,GK,30,1983-10-06,185,76,La Liga 2,Osasuna,GK,Spain,Right,71,71,10,4,1983,jan,10,4,GK,GK,False,Other,Top 20%,True,9
111022,15,David Navarro,David Navarro Pedrós,CB,34,1980-05-25,188,82,La Liga,Levante,LCB,Spain,Right,74,74,5,2,1980,jan,5,2,CB,Defenders,True,Tier 1,Top 20%,True,10
111023,16,Garrido,Javier Garrido Behobide,"LB, LWB",30,1985-03-15,179,76,La Liga,Las Palmas,LB,Spain,Left,72,72,3,1,1985,jan,3,1,LB,Defenders,True,Tier 1,Top 20%,True,10
111038,15,Jandro,Alejandro Castro Fernández,"CAM, CM",35,1979-02-27,175,68,La Liga 2,Girona,SUB,Spain,Right,67,67,2,1,1979,jan,2,1,CAM,Midfielders,False,Other,Middle,False,8
111083,16,Dani Bautista,Daniel Bautista Pina,"LB, CB",34,1981-02-25,179,70,La Liga 2,Real Oviedo,LB,Spain,Left,65,65,2,1,1981,jan,2,1,LB,Defenders,False,Other,Middle,True,7
111085,15,Abel Gómez,Abel Gómez Moreno,"CM, CDM, CAM",32,1982-02-20,182,75,La Liga,Córdoba CF,LDM,Spain,Right,73,73,2,1,1982,jan,2,1,CM,Midfielders,True,Tier 1,Top 20%,True,10
111093,17,Reyes,José Antonio Reyes Calderón,"RW, LW, RM, LM",32,1983-09-01,176,72,La Liga,Espanyol,RM,Spain,Left,78,78,9,3,1983,jan,9,3,RW,Forwards,True,Tier 1,Top 20%,True,10
111105,15,Antonio Hidalgo,Antonio Hidalgo Morilla,"CM, CAM",35,1979-02-08,183,73,La Liga 2,Sabadell,LCM,Spain,Right,69,69,2,1,1979,jan,2,1,CM,Midfielders,False,Other,Top 20%,True,9
111125,15,O. Onyewu,Oguchi Chijioke Onyewu,CB,32,1982-05-13,196,95,Championship,Charlton Athletic,RES,United States,Right,65,65,5,2,1982,jan,5,2,CB,Defenders,False,Other,Middle,False,7
111137,15,Martí,Josep Lluis Martí Soler,"CDM, CM, RM",39,1975-04-28,180,76,La Liga 2,Mallorca,LDM,Spain,Right,66,66,4,2,1975,jan,4,2,CDM,Midfielders,False,Other,Middle,True,7
111163,16,S. Elana,Steeve Elana,GK,34,1980-07-11,187,85,Ligue 1,Lille,RES,France,Right,73,73,7,3,1980,jan,7,3,GK,GK,True,Tier 1,Top 20%,False,10
111172,15,A. Alphonse,Alexandre Alphonse,ST,32,1982-06-17,176,76,Ligue 2,Stade Brestois 29,LS,France,Right,65,65,6,2,1982,jan,6,2,ST,Forwards,False,Other,Middle,True,7
111199,16,Xisco Muñoz,Francisco Javier Muñoz Llompart,"CAM, LW, RM",34,1980-08-05,175,69,La Liga 2,Gimnàstic Tarragona,CAM,Spain,Left,65,65,8,3,1980,jan,8,3,CAM,Midfielders,False,Other,Middle,True,7
111206,17,S. Riether,Sascha Riether,"RB, CB",33,1983-03-23,174,70,Bundesliga,Schalke 04,SUB,Germany,Right,73,73,3,1,1983,jan,3,1,RB,Defenders,True,Tier 1,Top 20%,False,10
111238,15,F. Jarjat,Florian Jarjat,CB,34,1980-02-18,181,74,Ligue 2,ESTAC Troyes,SUB,France,Left,64,64,2,1,1980,jan,2,1,CB,Defenders,False,Other,Middle,False,6
111320,15,P. Wotton,Paul Wotton,"CB, CDM",36,1977-08-17,175,70,League Two,Plymouth Argyle,RES,England,Right,53,53,8,3,1977,sept,12,4,CB,Defenders,False,Other,Bottom 20%,False,1
111328,16,L. McCormick,Luke Martin McCormick,GK,31,1983-08-15,183,88,League Two,Plymouth Argyle,SUB,England,Right,67,67,8,3,1983,sept,12,4,GK,GK,False,Other,Middle,False,8
111329,15,P. Connolly,Paul Connolly,RB,30,1983-09-29,183,75,League Two,Luton Town,SUB,England,Right,59,59,9,3,1983,sept,1,1,RB,Defenders,False,Other,Middle,False,4
11141,15,M. Klose,Miroslav Klose,ST,36,1978-06-09,184,84,Serie A,Lazio,ST,Germany,Right,81,81,6,2,1978,jan,6,2,ST,Forwards,True,Tier 1,Top 20%,True,10
111477,15,F. Audard,Fabien Audard,GK,36,1978-03-28,188,89,Ligue 1,Lorient,SUB,France,Left,69,69,3,1,1978,jan,3,1,GK,GK,True,Tier 1,Top 20%,False,9
111503,18,C. Ben Saada,Chaouki Ben Saada,"CAM, RM, LM",33,1984-07-01,170,65,Ligue 1,Troyes,SUB,Tunisia,Left,65,65,7,3,1984,jan,7,3,CAM,Midfielders,True,Tier 1,Middle,False,7
111590,19,L. Feeney,Liam Michael Feeney,"RM, LM",31,1987-01-21,183,76,League One,Blackpool,LM,England,Right,67,67,1,1,1987,sept,5,2,RM,Midfielders,False,Other,Middle,True,8
111661,16,C. Kameni,Carlos Idriss Kameni,GK,31,1984-02-18,186,86,La Liga,Málaga CF,GK,Cameroon,Right,75,75,2,1,1984,jan,2,1,GK,GK,True,Tier 1,Top 20%,True,10
112230,15,F. Béria,Franck Béria,RB,31,1983-05-23,177,76,Ligue 1,Lille,LB,France,Right,74,74,5,2,1983,jan,5,2,RB,Defenders,True,Tier 1,Top 20%,True,10
112240,15,H. El Fakiri,Hassan El Fakiri,"LB, CM",37,1977-04-18,181,74,Eliteserien,Brann,SUB,Norway,Right,60,60,4,2,1977,jan,4,2,LB,Defenders,False,Other,Middle,False,4
112244,15,J. Plašil,Jaroslav Plašil,"CM, CDM",32,1982-01-05,182,72,Ligue 1,Bordeaux,SUB,Czech Republic,Right,74,74,1,1,1982,jan,1,1,CM,Midfielders,True,Tier 1,Top 20%,False,10
112253,17,J. Toulalan,Jérémy Toulalan,CDM,32,1983-09-10,183,85,Ligue 1,Bordeaux,LDM,France,Right,82,82,9,3,1983,jan,9,3,CDM,Midfielders,True,Tier 1,Top 20%,True,10
112292,17,F. Richardson,Frazer Richardson,RB,33,1982-10-29,180,83,League Two,Doncaster Rovers,RB,England,Right,62,62,10,4,1982,sept,2,1,RB,Defenders,False,Other,Middle,True,5
112293,16,S. Cansdell-Sherriff,Shane Cansdell-Sherriff,CB,32,1982-11-10,182,76,League One,Burton Albion,LCB,Australia,Left,63,63,11,4,1982,jan,11,4,CB,Defenders,False,Other,Middle,True,6
112316,18,J. Mathieu,Jérémy Mathieu,"CB, LB",33,1983-10-29,189,84,Liga Portugal,Sporting CP,LCB,France,Left,81,81,10,4,1983,jan,10,4,CB,Defenders,True,Tier 1,Top 20%,True,10
112352,16,R. Gomis,Rémi Gomis,CDM,31,1984-02-14,180,74,Ligue 1,Nantes,RES,Senegal,Right,71,71,2,1,1984,jan,2,1,CDM,Midfielders,True,Tier 1,Top 20%,False,9
112358,15,C. Bockhorni,Cédric Bockhorni,RB,30,1983-09-05,182,76,Ligue 2,Clermont,LB,France,Right,60,60,9,3,1983,jan,9,3,RB,Defenders,False,Other,Middle,True,4
112362,16,F. Zoko,Bernard François Dassise Zoko,ST,31,1983-09-13,183,75,League Two,Yeovil Town,LS,Côte d'Ivoire,Right,65,65,9,3,1983,jan,9,3,ST,Forwards,False,Other,Middle,True,7
112365,17,R. Cohade,Renaud Cohade,CM,31,1984-09-29,180,74,Ligue 1,Metz,CAM,France,Right,74,74,9,3,1984,jan,9,3,CM,Midfielders,True,Tier 1,Top 20%,True,10
112373,16,A. Balijon,Arnaud Balijon,GK,32,1983-06-17,183,80,Ligue 2,Red Star,GK,France,Right,64,64,6,2,1983,jan,6,2,GK,GK,False,Other,Middle,True,6
112384,15,J. Cardy,Julien Cardy,"CDM, CM",32,1981-09-29,176,71,Ligue 1,Guingamp,SUB,France,Right,64,64,9,3,1981,jan,9,3,CDM,Midfielders,True,Tier 1,Middle,False,6
112389,15,T. Giresse,Thibault Giresse,LM,33,1981-05-25,172,65,Ligue 1,Guingamp,LM,France,Left,73,73,5,2,1981,jan,5,2,LM,Midfielders,True,Tier 1,Top 20%,True,10
112392,17,A. Emaná,Achille Emaná Edzimbi,"CAM, ST, LM",34,1982-06-05,180,77,La Liga 2,Gimnàstic Tarragona,LS,Cameroon,Right,75,75,6,2,1982,jan,6,2,CAM,Midfielders,False,Other,Top 20%,True,10
112393,15,C. Fauré,Cédric Fauré,ST,35,1979-02-14,187,83,Jupiler Pro League,Sporting Charleroi,SUB,France,Right,65,65,2,1,1979,jan,2,1,ST,Forwards,False,Other,Middle,False,7
112476,15,César Caneda,César Fernández de las Heras Caneda,"CB, LB",36,1978-05-10,174,70,La Liga 2,CD Mirandés,RCB,Spain,Left,64,64,5,2,1978,jan,5,2,CB,Defenders,False,Other,Middle,True,6
112542,18,S. Ignashevich,Sergey Ignashevich,CB,37,1979-07-14,187,84,Premier League,CSKA Moskva,LCB,Russia,Right,77,77,7,3,1979,jan,7,3,CB,Defenders,True,Tier 1,Top 20%,True,10
112549,15,Juanma Ortiz,Juan Manuel Ortiz Palazón,RB,32,1982-03-01,179,70,La Liga,Granada CF,RES,Spain,Right,68,68,3,1,1982,jan,3,1,RB,Defenders,True,Tier 1,Top 20%,False,8
112552,15,Iván Hernández,Iván Hernández Soto,CB,34,1980-02-27,188,83,La Liga 2,Real Sporting de Gijón,RCB,Spain,Right,68,68,2,1,1980,jan,2,1,CB,Defenders,False,Other,Top 20%,True,8
112556,15,Diego Rivas,Diego Rivas Gutiérrez,CDM,34,1980-04-27,180,80,La Liga 2,UE Llagostera,LDM,Spain,Right,64,64,4,2,1980,jan,4,2,CDM,Midfielders,False,Other,Middle,True,6
112562,15,Juanjo,Juan José Serrano Macías,"ST, CAM",32,1981-10-03,184,76,La Liga 2,CD Mirandés,CAM,Spain,Right,63,63,10,4,1981,jan,10,4,ST,Forwards,False,Other,Middle,True,6
112595,16,R. Olarra,Rafael Andrés Olarra Guerrero,CB,37,1978-05-26,186,82,Primera Division,Audax Italiano,SUB,Chile,Left,68,68,5,2,1978,jan,5,2,CB,Defenders,False,Other,Top 20%,False,8
11260,15,J. Goodwin,Jim Goodwin,"CM, CB",32,1981-11-20,183,77,Premiership,St. Mirren,SUB,Republic of Ireland,Right,63,63,11,4,1981,jan,11,4,CM,Midfielders,False,Other,Middle,False,6
112628,15,David López,David López Moreno,"RM, CAM",31,1982-09-10,181,75,La Liga 2,Lugo,CAM,Spain,Right,69,69,9,3,1982,jan,9,3,RM,Midfielders,False,Other,Top 20%,True,9
112656,17,R. Wulnikowski,Robert Wulnikowski,GK,38,1977-07-11,192,92,2. Bundesliga,Würzburger Kickers,GK,Poland,Right,68,68,7,3,1977,jan,7,3,GK,GK,False,Other,Top 20%,True,8
112778,15,Jesús Vázquez,Antonio Jesús Vázquez Muñoz,CDM,34,1980-01-18,183,77,La Liga 2,Recreativo Huelva,LDM,Spain,Left,67,67,1,1,1980,jan,1,1,CDM,Midfielders,False,Other,Middle,True,8
112811,15,F. Diawara,Fousseni Diawara,RB,33,1980-08-28,183,71,Ligue 2,Tours FC,RCB,Mali,Right,63,63,8,3,1980,jan,8,3,RB,Defenders,False,Other,Middle,True,6
112847,16,J. Jones,Jermaine Jones,"CDM, CM",33,1981-11-03,184,78,Major League Soccer,Colorado Rapids,SUB,United States,Right,76,76,11,4,1981,jan,11,4,CDM,Midfielders,False,Other,Top 20%,False,10
113045,15,M. Pinilla,Mauricio Ricardo Pinilla Ferreira,ST,30,1984-02-04,187,78,Serie A,Atalanta,RES,Chile,Right,75,75,2,1,1984,jan,2,1,ST,Forwards,True,Tier 1,Top 20%,False,10
113176,15,F. Balzaretti,Federico Balzaretti,LB,32,1981-12-06,178,70,Serie A,Roma,RES,Italy,Left,71,71,12,4,1981,jan,12,4,LB,Defenders,True,Tier 1,Top 20%,False,9
113188,15,V. Avramov,Vlada Avramov,GK,35,1979-04-05,187,81,Serie A,Atalanta,SUB,Serbia,Right,72,72,4,2,1979,jan,4,2,GK,GK,True,Tier 1,Top 20%,False,10
113278,16,F. Modesto,Francesco Modesto,"LB, LM",33,1982-02-16,177,73,Serie B,Crotone,SUB,Italy,Left,66,66,2,1,1982,jan,2,1,LB,Defenders,False,Other,Middle,False,7
113422,19,David Villa,David Villa Sánchez,ST,36,1981-12-03,175,69,Major League Soccer,New York City,ST,Spain,Right,82,82,12,4,1981,jan,12,4,ST,Forwards,False,Other,Top 20%,True,10
113456,16,Seguín,Aitor Seguín Cid,"LM, LW",20,1995-02-27,179,70,La Liga 2,Athletic Club II,LM,Spain,Left,69,80,2,1,1995,jan,2,1,LM,Midfielders,False,Other,Top 20%,True,9
11346,15,E. Boyce,Emmerson Orlando Boyce,"CB, RB",34,1979-09-24,184,71,Championship,Wigan Athletic,SUB,Barbados,Right,68,68,9,3,1979,jan,9,3,CB,Defenders,False,Other,Top 20%,False,8
113524,20,Nino,Juan Francisco Martínez Modesto,"CF, ST",39,1980-06-10,169,68,La Liga 2,Elche,CAM,Spain,Right,70,70,6,2,1980,jan,6,2,CF,Forwards,False,Other,Top 20%,True,9
113555,15,E. Rentería,Emilio Rentería García,ST,29,1984-10-09,178,80,Primera Division,San Marcos,SUB,Venezuela,Right,64,64,10,4,1984,jan,10,4,ST,Forwards,False,Other,Middle,False,6
11358,16,L. Mansell,Lee Mansell,CM,32,1982-09-23,175,68,League Two,Bristol Rovers,LCM,England,Right,59,59,9,3,1982,sept,1,1,CM,Midfielders,False,Other,Middle,True,4
113713,15,Noguerol,Francisco Antonio Noguerol Freijedo,"CB, RB",37,1976-07-09,183,77,La Liga 2,Albacete BP,SUB,Spain,Right,62,62,7,3,1976,jan,7,3,CB,Defenders,False,Other,Middle,False,5
11381,21,M. Gilks,Matt Gilks,GK,38,1982-06-04,185,81,League Two,Bolton Wanderers,GK,Scotland,Right,61,61,6,2,1982,jan,6,2,GK,GK,False,Other,Middle,True,5
11386,15,C. Platt,Clive Platt,ST,36,1977-10-27,193,83,League Two,Bury,SUB,England,Right,56,56,10,4,1977,sept,2,1,ST,Forwards,False,Other,Bottom 20%,False,2
114126,15,C. Wetklo,Christian Wetklo,GK,34,1980-01-11,190,92,Bundesliga,Schalke 04,RES,Germany,Right,69,69,1,1,1980,jan,1,1,GK,GK,True,Tier 1,Top 20%,False,9
11414,15,A. Dawson,Andy Dawson,LB,35,1978-10-20,175,71,League One,Scunthorpe United,LB,England,Left,57,57,10,4,1978,sept,2,1,LB,Defenders,False,Other,Middle,True,3
11430,16,J. McCombe,Jamie McCombe,CB,32,1983-01-01,196,78,League Two,Stevenage,RCB,England,Right,63,63,1,1,1983,sept,5,2,CB,Defenders,False,Other,Middle,True,6
114356,18,M. Wölfli,Marco Wölfli,GK,34,1982-08-22,185,83,Super League,Young Boys,SUB,Switzerland,Right,67,67,8,3,1982,jan,8,3,GK,GK,False,Other,Middle,False,8
114531,15,G. Russo,Giuseppe Russo,CM,31,1983-06-27,183,74,Serie B,Ternana,RES,Italy,Right,64,64,6,2,1983,jan,6,2,CM,Midfielders,False,Other,Middle,False,6
114764,18,Iraizoz,Gorka Iraizoz Moreno,GK,36,1981-03-06,191,89,La Liga,Girona,SUB,Spain,Right,76,76,3,1,1981,jan,3,1,GK,GK,True,Tier 1,Top 20%,False,10
11488,15,M. Edwards,Mike Edwards,"CB, RB, CDM",34,1980-04-25,185,86,League One,Notts County,RES,England,Right,60,60,4,2,1980,sept,8,3,CB,Defenders,False,Other,Middle,False,4
114960,16,Cristian,Cristian García Ramos,"RB, LB, CM",33,1981-12-27,169,63,La Liga 2,Tenerife,SUB,Spain,Right,67,67,12,4,1981,jan,12,4,RB,Defenders,False,Other,Middle,False,8
11535,15,O. Kapo,Narcisse-Olivier Kapo Obou,"CAM, ST",33,1980-09-27,183,72,Ekstraklasa,Korona Kielce,SUB,France,Left,66,66,9,3,1980,jan,9,3,CAM,Midfielders,False,Other,Middle,False,7
115533,19,D. Benaglio,Diego Orlando Benaglio,GK,34,1983-09-08,194,89,Ligue 1,Monaco,GK,Switzerland,Right,77,77,9,3,1983,jan,9,3,GK,GK,True,Tier 1,Top 20%,True,10
115577,15,Armando,Armando Lozano Sánchez,CB,29,1984-12-16,185,83,Major League Soccer,New York RB,LCB,Spain,Right,62,62,12,4,1984,jan,12,4,CB,Defenders,False,Other,Middle,True,5
115823,15,M. Eggimann,Mario Eggimann,CB,33,1981-01-24,190,90,2. Bundesliga,FC Union Berlin,SUB,Switzerland,Right,66,66,1,1,1981,jan,1,1,CB,Defenders,False,Other,Middle,False,7
115888,16,C. Heimeroth,Christofer Heimeroth,GK,33,1981-08-01,194,91,Bundesliga,Borussia Mönchengladbach,RES,Germany,Right,67,67,8,3,1981,jan,8,3,GK,GK,True,Tier 1,Middle,False,8
115909,22,Rubén Castro,Rubén Castro Martín,ST,40,1981-06-27,169,68,La Liga 2,FC Cartagena,ST,Spain,Right,69,69,6,2,1981,jan,6,2,ST,Forwards,False,Other,Top 20%,True,9
11595,15,R. Foran,Richie Foran,"CDM, CAM, LM, ST",34,1980-06-16,185,78,Premiership,Inverness CT,SUB,Republic of Ireland,Left,65,65,6,2,1980,jan,6,2,CDM,Midfielders,False,Other,Middle,False,7
116024,17,C. Bermúdez,Christian de Jesús Bermúdez Gutiérrez,"LM, CAM",29,1987-04-26,160,61,Liga MX,Puebla,SUB,Mexico,Right,72,72,4,2,1987,jan,4,2,LM,Midfielders,False,Other,Top 20%,False,10
116081,15,M. Fotheringham,Mark Fotheringham,"CM, CDM",30,1983-10-22,178,76,Championship,Fulham,RES,Scotland,Right,59,59,10,4,1983,jan,10,4,CM,Midfielders,False,Other,Middle,False,4
116197,15,R. Fuller,Ricardo Fuller,ST,34,1979-10-31,191,78,Championship,Millwall,RS,Jamaica,Right,67,67,10,4,1979,jan,10,4,ST,Forwards,False,Other,Middle,True,8
116308,18,R. Fanni,Rod Fanni,"CB, RB",35,1981-12-06,186,78,Ligue 1,Olympique Marseille,SUB,France,Right,74,74,12,4,1981,jan,12,4,CB,Defenders,True,Tier 1,Top 20%,False,10
116314,22,D. Martin,David Edward Martin,GK,35,1986-01-22,188,86,Premier League,West Ham United,RES,England,Right,65,65,1,1,1986,sept,5,2,GK,GK,True,Tier 1,Middle,False,7
116334,15,B. Laquait,Bertrand Laquait,GK,37,1977-04-13,185,80,Ligue 2,Valenciennes,GK,France,Right,72,72,4,2,1977,jan,4,2,GK,GK,False,Other,Top 20%,True,10
116335,16,O. Sorin,Olivier Sorin,GK,34,1981-04-16,189,76,Ligue 1,Rennes,RES,France,Right,67,67,4,2,1981,jan,4,2,GK,GK,True,Tier 1,Middle,False,8
116368,18,Y. Hadji,Youssouf Hadji,ST,37,1980-02-25,183,79,Ligue 2,Nancy,SUB,Morocco,Right,71,71,2,1,1980,jan,2,1,ST,Forwards,False,Other,Top 20%,False,9
